REF_START	REF_END	QUERY_START	QUERY_END	REF_LENGTH	QUERY_LENGTH	IDENTITY	REF_NAME	QUERY_NAME
454001	453635	483168	482802	367	367	100.0	NC_018407	NC_018408
571876	570235	601055	599414	1642	1642	100.0	NC_018407	NC_018408
908310	910683	940584	942957	2374	2374	100.0	NC_018407	NC_018408
72016	72391	72016	72391	376	376	100.0	NC_018407	NC_018408
183154	184360	183160	184366	1207	1207	100.0	NC_018407	NC_018408
312380	312797	312422	312839	418	418	100.0	NC_018407	NC_018408
314524	314758	314566	314800	235	235	100.0	NC_018407	NC_018408
428922	428301	429000	428379	622	622	100.0	NC_018407	NC_018408
615658	614329	644837	643508	1330	1330	100.0	NC_018407	NC_018408
696414	694254	729252	727092	2161	2161	100.0	NC_018407	NC_018408
704151	702396	736989	735234	1756	1756	100.0	NC_018407	NC_018408
162274	163222	162280	163228	949	949	100.0	NC_018407	NC_018408
839523	840252	872404	873133	730	730	100.0	NC_018407	NC_018408
436198	438406	436276	438484	2209	2209	100.0	NC_018407	NC_018408
580121	579518	609300	608697	604	604	100.0	NC_018407	NC_018408
126399	128232	126399	128232	1834	1834	100.0	NC_018407	NC_018408
286790	287372	286827	287409	583	583	100.0	NC_018407	NC_018408
454319	454949	483486	484116	631	631	100.0	NC_018407	NC_018408
574122	573060	603301	602239	1063	1063	100.0	NC_018407	NC_018408
721722	720945	754560	753783	778	778	100.0	NC_018407	NC_018408
875659	876586	908540	909467	928	928	100.0	NC_018407	NC_018408
258932	260906	258928	260872	1975	1945	98.4	NC_018407	NC_018408
226183	229360	226179	229356	3178	3178	100.0	NC_018407	NC_018408
229359	230169	229355	230165	811	811	100.0	NC_018407	NC_018408
230236	231154	230232	231150	919	919	100.0	NC_018407	NC_018408
231314	234695	231310	234691	3382	3382	100.0	NC_018407	NC_018408
234716	237893	234712	237889	3178	3178	99.9	NC_018407	NC_018408
238054	240820	238050	240816	2767	2767	100.0	NC_018407	NC_018408
240826	243376	240822	243372	2551	2551	100.0	NC_018407	NC_018408
243466	244726	243462	244722	1261	1261	100.0	NC_018407	NC_018408
244735	246484	244731	246480	1750	1750	100.0	NC_018407	NC_018408
349771	354499	349836	354564	4729	4729	100.0	NC_018407	NC_018408
72730	73288	72730	73288	559	559	100.0	NC_018407	NC_018408
195299	197351	195304	197356	2053	2053	100.0	NC_018407	NC_018408
317182	317818	317224	317860	637	637	100.0	NC_018407	NC_018408
510627	508848	539795	538016	1780	1780	100.0	NC_018407	NC_018408
616793	615815	645972	644994	979	979	100.0	NC_018407	NC_018408
698478	696696	731316	729534	1783	1783	100.0	NC_018407	NC_018408
705531	704706	738369	737544	826	826	100.0	NC_018407	NC_018408
781266	778629	814128	811491	2638	2638	100.0	NC_018407	NC_018408
883389	883050	915674	915335	340	340	100.0	NC_018407	NC_018408
532211	529799	561372	558960	2413	2413	100.0	NC_018407	NC_018408
927070	926281	959338	958549	790	790	100.0	NC_018407	NC_018408
177311	177782	177317	177788	472	472	100.0	NC_018407	NC_018408
181113	181287	181119	181293	175	175	100.0	NC_018407	NC_018408
401796	403557	401874	403635	1762	1762	100.0	NC_018407	NC_018408
649932	649275	679111	678454	658	658	100.0	NC_018407	NC_018408
821285	820916	854165	853796	370	370	100.0	NC_018407	NC_018408
217079	218126	217075	218122	1048	1048	100.0	NC_018407	NC_018408
391359	391905	391428	391974	547	547	100.0	NC_018407	NC_018408
502755	503301	531923	532469	547	547	100.0	NC_018407	NC_018408
599813	598883	628992	628062	931	931	100.0	NC_018407	NC_018408
596600	595637	625779	624816	964	964	100.0	NC_018407	NC_018408
790726	788650	588476	586400	2077	2077	100.0	NC_018407	NC_018408
797872	796066	830752	828946	1807	1807	100.0	NC_018407	NC_018408
915080	918407	947354	950681	3328	3328	99.9	NC_018407	NC_018408
675412	669820	708250	702658	5593	5593	100.0	NC_018407	NC_018408
858566	859670	891447	892551	1105	1105	100.0	NC_018407	NC_018408
860954	861635	893835	894516	682	682	100.0	NC_018407	NC_018408
951628	949681	983896	981949	1948	1948	100.0	NC_018407	NC_018408
268424	270515	268420	270511	2092	2092	100.0	NC_018407	NC_018408
444598	444859	444676	444937	262	262	100.0	NC_018407	NC_018408
688187	687719	721025	720557	469	469	100.0	NC_018407	NC_018408
824163	823797	857043	856677	367	367	100.0	NC_018407	NC_018408
207266	206624	207262	206620	643	643	100.0	NC_018407	NC_018408
376955	375617	377021	375683	1339	1339	100.0	NC_018407	NC_018408
493134	491202	522302	520370	1933	1933	100.0	NC_018407	NC_018408
636679	635488	665858	664667	1192	1192	100.0	NC_018407	NC_018408
74467	74827	74467	74827	361	361	100.0	NC_018407	NC_018408
192733	192055	192738	192060	679	679	100.0	NC_018407	NC_018408
412506	415008	412584	415086	2503	2503	100.0	NC_018407	NC_018408
424011	425238	424089	425316	1228	1228	100.0	NC_018407	NC_018408
511556	510758	540724	539926	799	799	100.0	NC_018407	NC_018408
624753	625380	653932	654559	628	628	100.0	NC_018407	NC_018408
704624	704246	737462	737084	379	379	100.0	NC_018407	NC_018408
783635	781574	816488	814427	2062	2062	100.0	NC_018407	NC_018408
886996	885958	919281	918243	1039	1039	100.0	NC_018407	NC_018408
745368	744369	778206	777207	1000	1000	100.0	NC_018407	NC_018408
179319	179769	179325	179775	451	451	100.0	NC_018407	NC_018408
396145	397072	396214	397141	928	928	100.0	NC_018407	NC_018408
648838	649279	678017	678458	442	442	100.0	NC_018407	NC_018408
38658	41331	38658	41331	2674	2674	100.0	NC_018407	NC_018408
41610	43848	41610	43848	2239	2239	100.0	NC_018407	NC_018408
43912	44743	43912	44743	832	832	100.0	NC_018407	NC_018408
44806	46540	44806	46540	1735	1735	100.0	NC_018407	NC_018408
46542	47532	46542	47532	991	991	100.0	NC_018407	NC_018408
47506	48484	47506	48484	979	979	100.0	NC_018407	NC_018408
48494	48656	48494	48656	163	163	100.0	NC_018407	NC_018408
48676	49645	48676	49645	970	970	100.0	NC_018407	NC_018408
50565	52551	50565	52551	1987	1987	100.0	NC_018407	NC_018408
52608	53766	52608	53766	1159	1159	100.0	NC_018407	NC_018408
315032	316217	315074	316259	1186	1186	100.0	NC_018407	NC_018408
508839	507963	538007	537131	877	877	100.0	NC_018407	NC_018408
622588	620821	651767	650000	1768	1768	100.0	NC_018407	NC_018408
705967	705487	738805	738325	481	481	100.0	NC_018407	NC_018408
768667	766411	801535	799285	2257	2251	99.7	NC_018407	NC_018408
882871	881563	915156	913848	1309	1309	100.0	NC_018407	NC_018408
890453	889610	922739	921896	844	844	100.0	NC_018407	NC_018408
158542	159115	158548	159121	574	574	100.0	NC_018407	NC_018408
368041	369442	368107	369508	1402	1402	100.0	NC_018407	NC_018408
554574	552480	818877	816783	2095	2095	100.0	NC_018407	NC_018408
463644	465447	492811	494614	1804	1804	100.0	NC_018407	NC_018408
688622	688196	721460	721034	427	427	100.0	NC_018407	NC_018408
824547	824172	857427	857052	376	376	100.0	NC_018407	NC_018408
207356	207908	207352	207904	553	553	100.0	NC_018407	NC_018408
380706	381483	380772	381549	778	778	100.0	NC_018407	NC_018408
495164	493175	524332	522343	1990	1990	100.0	NC_018407	NC_018408
633737	632744	662916	661923	994	994	100.0	NC_018407	NC_018408
905170	907195	937444	939469	2026	2026	100.0	NC_018407	NC_018408
71731	71989	71731	71989	259	259	100.0	NC_018407	NC_018408
630775	629731	659954	658910	1045	1045	100.0	NC_018407	NC_018408
634546	633706	663725	662885	841	841	100.0	NC_018407	NC_018408
756385	755953	789223	788791	433	433	100.0	NC_018407	NC_018408
757607	756347	790445	789185	1261	1261	100.0	NC_018407	NC_018408
760017	759084	792855	791922	934	934	100.0	NC_018407	NC_018408
899839	897571	932125	929857	2269	2269	99.8	NC_018407	NC_018408
904123	903688	936409	935974	436	436	100.0	NC_018407	NC_018408
73280	73466	73280	73466	187	187	100.0	NC_018407	NC_018408
75521	75965	75521	75965	445	445	100.0	NC_018407	NC_018408
187368	186693	187374	186699	676	676	100.0	NC_018407	NC_018408
537269	535235	566439	564405	2035	2035	100.0	NC_018407	NC_018408
544541	544397	268259	268400	145	142	88.8	NC_018407	NC_018408
749107	748315	781945	781153	793	793	100.0	NC_018407	NC_018408
929051	927026	961319	959294	2026	2026	100.0	NC_018407	NC_018408
178312	178837	178318	178843	526	526	100.0	NC_018407	NC_018408
395753	396146	395822	396215	394	394	100.0	NC_018407	NC_018408
404697	404880	404775	404958	184	184	100.0	NC_018407	NC_018408
651195	650628	680374	679807	568	568	100.0	NC_018407	NC_018408
817753	816880	850633	849760	874	874	100.0	NC_018407	NC_018408
97473	99429	97473	99429	1957	1957	100.0	NC_018407	NC_018408
592281	591339	621460	620518	943	943	100.0	NC_018407	NC_018408
799504	798007	832384	830887	1498	1498	100.0	NC_018407	NC_018408
923502	923331	955770	955599	172	172	100.0	NC_018407	NC_018408
811863	811536	844743	844416	328	328	100.0	NC_018407	NC_018408
333861	335595	333902	335636	1735	1735	100.0	NC_018407	NC_018408
467493	468006	496660	497173	514	514	100.0	NC_018407	NC_018408
560566	559870	589745	589049	697	697	100.0	NC_018407	NC_018408
567191	566351	596370	595530	841	841	100.0	NC_018407	NC_018408
822246	822003	855126	854883	244	244	100.0	NC_018407	NC_018408
206622	205947	206618	205943	676	676	100.0	NC_018407	NC_018408
1886	2675	1886	2675	790	790	100.0	NC_018408	NC_018409
2664	3144	2664	3144	481	481	100.0	NC_018408	NC_018409
3159	4545	3159	4545	1387	1387	100.0	NC_018408	NC_018409
4669	5077	4669	5077	409	409	100.0	NC_018408	NC_018409
5125	6073	5125	6073	949	949	100.0	NC_018408	NC_018409
6642	8289	6642	8289	1648	1648	99.8	NC_018408	NC_018409
8383	8533	8383	8533	151	151	100.0	NC_018408	NC_018409
8544	8892	8544	8892	349	349	100.0	NC_018408	NC_018409
8896	10048	8896	10048	1153	1153	100.0	NC_018408	NC_018409
10047	10854	10047	10854	808	808	100.0	NC_018408	NC_018409
10768	11554	10768	11554	787	787	100.0	NC_018408	NC_018409
11566	13216	11566	13216	1651	1651	100.0	NC_018408	NC_018409
13224	14394	13224	14394	1171	1171	100.0	NC_018408	NC_018409
15180	14448	15180	14448	733	733	100.0	NC_018408	NC_018409
16706	15179	16706	15179	1528	1528	100.0	NC_018408	NC_018409
17935	16744	17935	16744	1192	1192	100.0	NC_018408	NC_018409
20430	18177	20430	18177	2254	2254	100.0	NC_018408	NC_018409
21172	20656	21172	20656	517	517	100.0	NC_018408	NC_018409
21299	22127	21299	22127	829	829	100.0	NC_018408	NC_018409
23824	22123	23824	22123	1702	1702	100.0	NC_018408	NC_018409
38658	41331	38658	41331	2674	2674	100.0	NC_018408	NC_018409
41610	43848	41610	43848	2239	2239	99.8	NC_018408	NC_018409
43912	44743	43912	44743	832	832	100.0	NC_018408	NC_018409
44806	46540	44806	46540	1735	1735	100.0	NC_018408	NC_018409
46542	47532	46542	47532	991	991	100.0	NC_018408	NC_018409
47506	48484	47506	48484	979	979	100.0	NC_018408	NC_018409
48494	48656	48494	48656	163	163	100.0	NC_018408	NC_018409
48676	49645	48676	49645	970	970	100.0	NC_018408	NC_018409
50565	52551	50565	52551	1987	1987	100.0	NC_018408	NC_018409
52608	53766	52608	53766	1159	1159	100.0	NC_018408	NC_018409
71731	71989	71730	71988	259	259	100.0	NC_018408	NC_018409
72016	72391	72015	72390	376	376	100.0	NC_018408	NC_018409
72401	72731	72400	72730	331	331	100.0	NC_018408	NC_018409
72730	73288	72729	73287	559	559	100.0	NC_018408	NC_018409
73280	73466	73279	73465	187	187	100.0	NC_018408	NC_018409
73489	73891	73488	73890	403	403	100.0	NC_018408	NC_018409
73909	74461	73908	74460	553	553	100.0	NC_018408	NC_018409
74467	74827	74466	74826	361	361	100.0	NC_018408	NC_018409
74840	75506	74839	75505	667	667	100.0	NC_018408	NC_018409
75521	75965	75520	75964	445	445	100.0	NC_018408	NC_018409
335738	338528	340863	343653	2791	2791	99.8	NC_018408	NC_018409
484698	485223	460715	461240	526	526	100.0	NC_018408	NC_018409
495080	495395	471097	471412	316	316	100.0	NC_018408	NC_018409
611046	609708	593640	592302	1339	1339	100.0	NC_018408	NC_018409
367669	368104	372787	373222	436	436	100.0	NC_018408	NC_018409
459197	461225	554346	552318	2029	2029	100.0	NC_018408	NC_018409
674876	673505	657470	656099	1372	1372	100.0	NC_018408	NC_018409
679507	679114	662101	661708	394	394	100.0	NC_018408	NC_018409
687874	686668	670468	669262	1207	1207	100.0	NC_018408	NC_018409
940584	942957	919845	922218	2374	2374	100.0	NC_018408	NC_018409
518225	517925	494242	493942	301	301	100.0	NC_018408	NC_018409
642048	641052	624642	623646	997	997	100.0	NC_018408	NC_018409
645972	644994	628566	627588	979	979	100.0	NC_018408	NC_018409
653106	651768	635700	634362	1339	1339	100.0	NC_018408	NC_018409
775152	774930	754145	753923	223	223	100.0	NC_018408	NC_018409
886057	887893	864904	866740	1837	1837	100.0	NC_018408	NC_018409
167930	168635	167915	168620	706	706	100.0	NC_018408	NC_018409
341143	341857	346268	346982	715	715	100.0	NC_018408	NC_018409
371746	372643	376863	377760	898	898	100.0	NC_018408	NC_018409
461504	463505	552042	550041	2002	2002	100.0	NC_018408	NC_018409
666793	665875	649387	648469	919	919	100.0	NC_018408	NC_018409
348688	349528	353807	354647	841	841	100.0	NC_018408	NC_018409
476802	476601	452819	452618	202	202	100.0	NC_018408	NC_018409
632332	630853	614926	613447	1480	1480	100.0	NC_018408	NC_018409
783047	781877	762040	760870	1171	1171	100.0	NC_018408	NC_018409
789223	788791	768216	767784	433	433	100.0	NC_018408	NC_018409
429000	428379	434108	433487	622	622	100.0	NC_018408	NC_018409
431365	431512	436473	436620	148	148	97.9	NC_018408	NC_018409
310791	312216	315915	317340	1426	1426	100.0	NC_018408	NC_018409
425329	428254	430437	433362	2926	2926	100.0	NC_018408	NC_018409
716153	715739	695149	694735	415	415	100.0	NC_018408	NC_018409
854874	854169	833723	833018	706	706	100.0	NC_018408	NC_018409
221179	222226	221155	222202	1048	1048	100.0	NC_018408	NC_018409
389540	390434	394657	395551	895	895	100.0	NC_018408	NC_018409
393541	394411	398658	399528	871	871	100.0	NC_018408	NC_018409
566439	564405	542452	540418	2035	2035	100.0	NC_018408	NC_018409
661902	661629	644496	644223	274	274	100.0	NC_018408	NC_018409
824474	824039	803334	802899	436	436	100.0	NC_018408	NC_018409
586101	584055	800103	798057	2047	2047	100.0	NC_018408	NC_018409
754560	753783	733553	732776	778	778	100.0	NC_018408	NC_018409
934702	932293	913951	912145	2410	1807	99.5	NC_018408	NC_018409
331137	331962	336262	337087	826	826	100.0	NC_018408	NC_018409
711311	712190	690307	691186	880	880	100.0	NC_018408	NC_018409
844384	843940	823233	822789	445	445	100.0	NC_018408	NC_018409
845981	845405	824830	824254	577	577	99.4	NC_018408	NC_018409
154962	153645	154947	153630	1318	1318	100.0	NC_018408	NC_018409
158548	159121	158533	159106	574	574	100.0	NC_018408	NC_018409
159089	160043	159074	160028	955	955	100.0	NC_018408	NC_018409
492811	494614	468828	470631	1804	1804	100.0	NC_018408	NC_018409
606467	607112	589061	589706	646	646	100.0	NC_018408	NC_018409
830752	828946	809612	807806	1807	1807	100.0	NC_018408	NC_018409
370753	371743	375870	376860	991	991	100.0	NC_018408	NC_018409
666760	667279	649354	649873	520	520	100.0	NC_018408	NC_018409
479987	478241	456004	454258	1747	1747	100.0	NC_018408	NC_018409
640008	638481	622602	621075	1528	1528	100.0	NC_018408	NC_018409
985057	984088	964325	963356	970	970	100.0	NC_018408	NC_018409
122612	120668	122611	120667	1945	1945	100.0	NC_018408	NC_018409
124562	124394	124558	124390	169	169	100.0	NC_018408	NC_018409
436276	438484	441384	443592	2209	2209	100.0	NC_018408	NC_018409
752136	750336	731129	729329	1801	1801	100.0	NC_018408	NC_018409
926172	922881	905412	902121	3292	3292	100.0	NC_018408	NC_018409
327173	330245	332298	335370	3073	3073	100.0	NC_018408	NC_018409
524332	522343	500349	498360	1990	1990	100.0	NC_018408	NC_018409
527797	527302	503814	503319	496	496	100.0	NC_018408	NC_018409
531667	530407	507685	506425	1261	1261	99.7	NC_018408	NC_018409
710503	709909	689499	688905	595	595	100.0	NC_018408	NC_018409
848532	847143	827381	825992	1390	1390	100.0	NC_018408	NC_018409
155449	158158	155434	158143	2710	2710	100.0	NC_018408	NC_018409
761635	758182	740628	737175	3454	3454	100.0	NC_018408	NC_018409
602234	601493	584828	584087	742	742	100.0	NC_018408	NC_018409
857770	857557	836619	836406	214	214	100.0	NC_018408	NC_018409
865308	864483	844157	843332	826	826	100.0	NC_018408	NC_018409
128913	129927	128909	129923	1015	1015	100.0	NC_018408	NC_018409
286827	287409	291950	292532	583	583	100.0	NC_018408	NC_018409
496660	497173	472677	473190	514	514	100.0	NC_018408	NC_018409
622314	621540	604908	604134	775	775	100.0	NC_018408	NC_018409
867944	867356	846793	846205	589	589	100.0	NC_018408	NC_018409
90625	91690	90624	91689	1066	1066	100.0	NC_018408	NC_018409
281428	283297	286551	288420	1870	1870	100.0	NC_018408	NC_018409
512150	509894	488167	485911	2257	2257	100.0	NC_018408	NC_018409
518957	518228	494974	494245	730	730	100.0	NC_018408	NC_018409
651767	650000	634361	632594	1768	1768	100.0	NC_018408	NC_018409
771748	770620	750741	749613	1129	1129	100.0	NC_018408	NC_018409
778311	779517	757304	758510	1207	1207	100.0	NC_018408	NC_018409
878911	879409	857759	858257	499	499	100.0	NC_018408	NC_018409
170044	172717	170029	172702	2674	2674	100.0	NC_018408	NC_018409
176677	177226	176662	177211	550	550	100.0	NC_018408	NC_018409
495405	495693	471422	471710	289	289	100.0	NC_018408	NC_018409
505440	505665	481457	481682	226	226	100.0	NC_018408	NC_018409
625779	624816	608373	607410	964	964	100.0	NC_018408	NC_018409
738369	737544	717362	716537	826	826	100.0	NC_018408	NC_018409
867357	866562	846206	845411	796	796	100.0	NC_018408	NC_018409
89716	90466	89715	90465	751	751	100.0	NC_018408	NC_018409
307209	308310	312333	313434	1102	1102	100.0	NC_018408	NC_018409
315074	316259	320198	321383	1186	1186	100.0	NC_018408	NC_018409
411916	412429	417024	417537	514	514	100.0	NC_018408	NC_018409
549759	549609	525783	525633	151	151	100.0	NC_018408	NC_018409
273615	275724	278800	280873	2110	2074	98.2	NC_018408	NC_018409
770621	769703	749614	748696	919	919	99.6	NC_018408	NC_018409
875828	875681	854676	854529	148	148	100.0	NC_018408	NC_018409
884620	886021	863467	864868	1402	1402	100.0	NC_018408	NC_018409
165428	165917	165413	165902	490	490	100.0	NC_018408	NC_018409
339987	340686	345112	345811	700	700	100.0	NC_018408	NC_018409
343119	344658	348244	349777	1540	1534	99.6	NC_018408	NC_018409
486297	488712	462314	464729	2416	2416	100.0	NC_018408	NC_018409
609684	609402	592278	591996	283	283	100.0	NC_018408	NC_018409
837213	835773	816074	814634	1441	1441	100.0	NC_018408	NC_018409
268420	270511	268402	270493	2092	2092	100.0	NC_018408	NC_018409
509905	509350	485922	485367	556	556	100.0	NC_018408	NC_018409
887983	890023	866830	868870	2041	2041	100.0	NC_018408	NC_018409
172804	174292	172789	174277	1489	1489	99.7	NC_018408	NC_018409
344749	346573	349868	351692	1825	1825	99.8	NC_018408	NC_018409
489587	488870	465604	464887	718	718	100.0	NC_018408	NC_018409
611194	612310	593788	594904	1117	1117	100.0	NC_018408	NC_018409
838639	837190	817500	816051	1450	1450	100.0	NC_018408	NC_018409
466262	468440	547296	545118	2179	2179	100.0	NC_018408	NC_018409
665858	664667	648452	647261	1192	1192	100.0	NC_018408	NC_018409
92572	94309	92571	94308	1738	1738	100.0	NC_018408	NC_018409
94389	94935	94388	94934	547	547	100.0	NC_018408	NC_018409
95369	95642	95368	95641	274	274	100.0	NC_018408	NC_018409
